sector1,sector2,sector3,sector4,sector5,sector6,sector7,sector8,sector9,sector10,sector11
0.0,1.65,1.35,56.67,0.7750602409638554,75.0,20.0,5.0,24.33,61.33,58.33
0.68,1.71,1.17,50.0,0.6626506024096386,71.67,21.17,4.67,29.5,58.67,51.67
0.56,1.73,0.88,45.0,0.5502409638554216,63.33,19.67,4.0,25.67,54.0,45.0
1.52,1.81,0.45,46.67,0.5199999999999999,58.33,20.5,3.83,22.0,58.0,46.67
0.0,1.76,0.87,53.33,0.4859036144578313,65.0,19.5,3.83,23.83,63.67,46.67
0.03,1.69,0.9,46.67,0.5020481927710844,56.66,18.0,4.33,25.67,59.67,55.0
1.05,1.62,0.74,43.34,0.401566265060241,55.0,17.33,4.0,19.33,52.67,43.33
0.0,1.7,0.57,40.0,0.3695180722891567,45.0,21.83,4.0,18.5,52.0,38.33
1.47,1.76,1.01,41.67,0.401566265060241,50.0,19.67,3.17,21.5,53.17,38.33
1.37,1.86,1.15,41.67,0.43373493975903615,48.33,14.83,3.67,20.5,51.83,41.67
0.85,1.91,1.43,51.67,0.39951807228915664,53.33,21.0,3.33,22.83,60.33,48.33
0.85,1.8,1.1,45.0,0.39361445783132537,48.33,18.17,3.17,18.67,52.33,43.33
0.0,1.39,0.5,31.67,0.29518072289156627,38.33,13.5,2.5,18.33,40.5,38.33
0.72,1.07,1.05,28.34,0.25698795180722894,36.66,19.67,2.83,37.0,32.17,28.33
0.38,0.89,0.4,21.66,0.17265060240963853,28.33,11.0,2.67,33.5,26.5,31.67
0.35,0.77,1.1,13.33,0.10843373493975904,23.34,10.0,3.0,37.5,23.5,28.33
0.28,0.71,1.51,11.67,0.08036144578313252,26.66,11.67,5.0,34.17,21.5,16.67
0.23,0.68,3.7,8.33,0.09445783132530121,26.67,11.0,3.0,28.83,19.67,18.33
0.15,0.73,1.23,10.0,0.08036144578313252,23.33,11.17,3.83,26.5,17.17,10.0
0.18,0.8,1.68,13.33,0.1325301204819277,26.67,8.0,6.33,34.83,16.33,10.0
0.25,1.08,2.75,16.67,0.12855421686746993,33.33,9.0,8.0,22.83,25.0,16.67
0.55,1.26,0.98,25.0,0.2168674698795181,40.0,21.0,3.67,16.83,30.67,23.33
0.0,1.35,1.83,43.33,0.31518072289156623,50.0,22.67,3.0,17.67,46.33,38.33
0.0,1.42,1.84,63.33,0.5440963855421687,60.0,22.0,5.0,27.83,64.83,55.0
0.0,1.5,1.14,68.33,0.6626506024096386,68.34,23.67,6.0,28.33,73.5,60.0
0.1,1.54,1.1,66.67,0.624578313253012,60.0,23.5,4.33,28.0,73.17,65.0
1.25,1.57,0.97,58.33,0.5542168674698795,55.0,21.17,3.67,23.83,67.67,60.0
0.0,1.63,1.52,55.0,0.48192771084337355,48.34,19.83,3.33,26.0,64.33,53.33
0.42,1.59,0.97,50.0,0.3774698795180723,43.33,17.67,3.17,19.33,57.67,51.67
0.98,1.53,1.0,46.66,0.3634939759036145,41.67,19.5,3.67,20.83,54.17,48.33
0.93,1.47,0.7,38.33,0.26903614457831326,31.67,15.33,2.33,14.33,54.83,38.33
0.92,1.54,1.34,36.66,0.2610843373493976,31.67,21.67,2.5,14.0,52.17,38.33
0.92,1.59,1.75,41.67,0.32132530120481934,33.33,22.33,3.17,16.17,60.83,43.33
1.25,1.68,1.42,46.67,0.46385542168674704,46.67,17.67,3.67,20.67,63.17,46.67
1.48,1.73,1.42,55.0,0.4115662650602409,53.33,22.17,3.83,24.67,76.33,51.67
0.0,1.63,0.91,48.33,0.4357831325301205,50.0,17.5,4.0,19.67,65.0,48.33
0.0,1.26,0.7,31.67,0.29120481927710845,40.0,12.33,2.5,16.33,48.67,33.33
0.0,1.17,0.38,28.33,0.25903614457831325,35.0,20.17,3.0,36.67,30.83,25.0
0.53,0.97,0.48,13.33,0.09843373493975906,25.0,9.33,2.17,24.0,22.17,28.33
0.25,0.85,1.55,8.33,0.07433734939759036,20.0,9.33,2.0,33.33,20.33,28.33
0.2,0.78,0.81,6.66,0.07228915662650602,23.34,9.17,4.0,32.17,18.83,11.67
0.17,0.75,2.36,5.0,0.05614457831325302,26.66,10.67,3.17,30.33,19.83,16.67
0.27,0.8,0.75,6.66,0.06626506024096386,20.0,9.67,3.5,32.5,20.67,10.0
0.25,0.88,1.32,11.67,0.1104819277108434,25.0,8.67,4.83,34.83,36.83,15.0
0.58,1.18,2.5,40.0,0.3373493975903615,55.0,17.17,4.17,33.67,52.33,33.33
1.02,1.38,1.38,66.66,0.8996385542168676,91.66,31.5,6.33,36.33,77.5,53.33
1.02,1.48,2.24,61.67,0.7891566265060241,85.0,29.17,5.0,24.0,73.33,53.33
0.0,1.56,1.42,56.67,0.8253012048192772,75.0,22.33,5.83,24.5,63.5,51.67
1.18,1.64,1.25,55.0,0.7691566265060241,71.67,19.83,4.67,24.33,57.67,51.67
0.8,1.69,0.63,50.0,0.6486746987951808,63.34,20.0,4.5,23.67,56.83,48.33
0.92,1.72,0.87,43.33,0.6065060240963855,58.33,18.5,4.33,21.33,50.83,48.33
0.75,1.79,1.03,46.67,0.5201204819277109,61.67,19.17,3.67,21.83,53.83,55.0
0.0,1.74,0.67,48.34,0.5240963855421686,60.0,18.33,4.67,20.67,56.17,51.67
0.0,1.68,0.82,46.67,0.4759036144578314,58.33,18.33,3.67,20.33,50.83,46.67
0.0,1.61,0.59,40.0,0.37542168674698795,50.0,16.83,2.83,18.83,46.83,40.0
1.32,1.68,0.55,36.66,0.4357831325301205,45.0,22.67,3.5,18.5,47.17,38.33
1.03,1.75,1.4,41.67,0.4979518072289157,50.0,21.83,3.5,22.5,47.83,51.67
0.88,1.84,1.67,53.33,0.5039759036144578,56.67,19.67,4.33,27.83,59.0,48.33
0.0,1.89,1.62,58.34,0.49192771084337356,58.34,22.67,4.33,31.0,63.5,55.0
0.0,1.78,0.98,53.33,0.46180722891566267,51.67,18.17,3.33,23.5,58.5,55.0
1.03,1.38,0.42,31.67,0.3112048192771084,43.34,13.5,3.0,19.17,40.0,35.0
0.85,1.42,0.25,26.67,0.24891566265060244,35.0,19.5,3.5,40.18,29.67,30.0
0.3,1.17,0.33,15.0,0.11843373493975902,25.0,11.17,1.83,35.46,20.83,23.33
0.23,1.02,0.96,8.33,0.07831325301204818,23.34,9.33,2.0,35.94,18.83,26.67
0.15,0.94,1.22,6.66,0.06626506024096386,23.34,9.67,4.17,40.95,21.5,13.33
0.17,0.9,2.43,3.34,0.07831325301204818,26.67,10.67,3.5,41.25,19.67,16.67
0.27,0.96,1.07,15.0,0.06024096385542167,28.34,10.83,3.5,39.08,20.5,10.0
0.48,1.06,1.47,13.33,0.11650602409638557,28.33,9.0,4.5,49.36,25.67,16.67
0.73,1.42,1.55,38.33,0.38349397590361445,61.66,16.83,5.33,65.7,51.33,31.67
0.11,1.66,1.5,66.66,0.8513253012048192,96.67,31.33,6.67,79.91,78.17,58.33
0.63,1.78,1.22,60.0,0.7891566265060241,88.33,28.83,5.33,65.21,65.83,55.0
0.92,1.88,1.35,60.0,0.9016867469879518,83.34,28.67,5.33,65.83,62.33,53.33
0.93,1.98,1.44,53.33,0.8433734939759037,88.33,19.33,5.0,59.5,56.83,55.0
0.0,2.04,1.39,50.0,0.6666265060240963,83.33,19.0,4.5,54.16,55.33,46.67
0.32,2.07,1.43,43.33,0.5863855421686747,66.67,18.0,4.0,97.0,52.67,51.67
1.17,2.16,1.17,50.0,0.5020481927710844,58.33,19.17,3.33,40.5,54.17,45.0
0.0,2.1,1.22,48.34,0.5381927710843374,61.67,17.0,3.67,51.16,57.67,50.0
0.0,2.02,1.3,46.67,0.5501204819277108,58.33,18.0,3.67,54.83,55.0,50.0
1.07,1.94,1.55,41.67,0.4497590361445783,48.33,17.33,3.17,51.0,49.5,41.67
0.87,2.03,1.03,41.67,0.401566265060241,46.66,21.0,3.33,45.0,48.0,40.0
0.52,2.11,1.85,41.67,0.407710843373494,48.33,19.67,3.5,39.84,48.0,51.67
0.87,2.22,1.69,43.33,0.4116867469879519,51.67,16.5,3.67,50.33,51.67,43.33
0.71,2.28,2.5,50.0,0.4578313253012049,46.66,20.83,4.0,47.34,57.67,48.33
0.0,2.15,1.65,46.67,0.38963855421686755,40.0,16.83,3.33,43.0,52.17,51.67
0.85,1.66,0.85,30.0,0.24096385542168675,35.0,12.67,2.33,47.0,37.33,36.67
0.57,1.6,1.02,26.67,0.2168674698795181,31.66,18.0,2.67,39.16,28.33,26.67
0.52,1.32,0.69,18.34,0.13048192771084338,25.0,9.0,2.17,39.84,23.67,23.33
0.3,1.22,1.61,13.33,0.11638554216867471,23.33,6.83,2.33,37.83,22.67,28.33
0.27,1.13,1.5,10.0,0.08638554216867471,21.67,7.17,2.83,38.33,18.83,15.0
0.58,1.09,2.23,6.66,0.05626506024096385,20.0,14.0,2.83,29.17,27.5,16.67
0.17,1.06,1.32,11.67,0.05614457831325302,23.33,5.83,1.67,41.0,29.0,10.0
0.3,1.11,1.11,10.0,0.09433734939759035,23.33,5.83,2.17,60.33,21.83,11.67
0.32,1.19,2.48,18.34,0.12457831325301204,30.0,8.0,4.17,273.5,22.17,21.67
0.77,1.51,0.98,31.67,0.2932530120481928,40.0,16.5,4.5,35.83,37.67,33.33
0.75,2.11,2.1,60.0,0.48192771084337355,51.67,24.0,5.33,50.84,59.67,51.67
0.0,2.64,2.27,76.66,0.6867469879518072,63.33,29.67,5.5,70.66,72.83,63.33
0.56,2.78,2.63,75.0,0.7571084337349397,63.33,24.83,6.33,61.67,76.17,68.33
0.0,2.97,1.5,63.33,0.6124096385542168,55.0,22.33,5.67,58.67,66.83,66.67
1.2,2.81,1.18,58.33,0.4679518072289158,51.67,21.33,4.33,45.67,63.33,55.0
1.03,2.63,1.43,56.67,0.38951807228915664,41.67,19.5,4.0,55.17,59.67,56.67
1.12,2.67,0.85,53.33,0.355421686746988,38.33,19.0,3.33,40.84,56.5,55.0
1.33,2.26,0.9,48.33,0.32132530120481934,35.0,20.67,3.17,46.33,54.67,55.0
1.0,2.22,1.05,43.34,0.30120481927710846,33.34,23.5,2.83,48.33,47.0,46.67
0.0,2.23,1.35,50.0,0.31530120481927715,33.34,23.0,2.67,47.16,51.5,45.0
0.88,2.26,1.57,41.67,0.3051807228915663,31.67,14.83,3.33,136.5,44.83,41.67
0.8,2.25,1.94,40.0,0.34337349397590367,33.34,15.5,4.5,40.5,45.67,41.67
0.0,2.16,1.23,41.67,0.3292771084337349,38.33,18.67,4.0,108.0,46.17,45.0
0.82,2.12,0.52,43.34,0.29518072289156627,40.0,15.33,3.0,40.5,43.67,40.0
0.98,1.77,0.54,31.67,0.24698795180722893,28.33,12.33,2.5,43.83,34.67,33.33
0.97,1.48,0.96,25.0,0.1887951807228916,30.0,19.0,3.0,36.17,26.83,28.33
0.53,1.33,0.32,18.34,0.12445783132530118,25.0,9.17,2.5,38.5,25.5,31.67
0.3,1.22,1.02,11.67,0.09036144578313253,20.0,6.67,2.0,30.83,22.33,30.0
0.7,1.05,1.01,8.33,0.04409638554216867,18.33,7.0,3.17,39.84,20.0,16.67
0.17,1.07,2.57,8.33,0.09036144578313253,18.33,13.0,1.83,28.17,17.17,15.0
0.18,1.04,0.82,8.33,0.04216867469879519,20.0,5.5,2.0,25.5,13.67,10.0
0.3,0.98,2.1,6.66,0.08638554216867471,21.67,6.0,2.5,29.33,13.0,10.0
0.18,1.08,2.05,11.67,0.0983132530120482,25.0,6.83,4.17,22.5,17.17,13.33
0.67,1.42,1.12,25.0,0.18277108433734945,28.33,12.83,3.33,23.33,27.33,23.33
0.97,1.78,1.37,41.66,0.28313253012048195,38.33,20.33,3.0,41.5,41.67,38.33
0.0,2.36,1.53,66.66,0.4559036144578314,48.33,28.0,5.0,46.5,63.0,56.67
0.58,2.84,2.12,65.0,0.5402409638554218,53.33,24.5,5.17,60.33,73.0,63.33
0.21,2.96,1.3,65.0,0.5501204819277108,55.0,24.33,4.5,54.0,71.33,63.33
0.0,3.13,1.53,56.67,0.4960240963855422,48.34,22.33,4.67,45.5,64.17,58.33
0.0,2.63,1.43,56.67,0.4096385542168675,41.67,21.33,4.0,37.17,61.33,55.0
1.26,2.49,1.02,50.0,0.345421686746988,38.33,20.17,3.67,37.17,53.83,51.67
1.07,2.32,0.74,45.0,0.33337349397590366,36.66,19.33,4.0,42.0,49.67,45.0
0.97,2.11,1.05,41.67,0.29722891566265064,31.67,23.67,3.83,28.66,44.5,40.0
1.08,2.4,2.03,40.0,0.28313253012048195,31.67,22.0,3.67,31.5,46.0,46.67
0.92,2.39,1.85,41.67,0.35132530120481925,38.33,16.67,3.5,33.0,45.17,40.0
1.42,2.47,1.97,48.34,0.4197590361445784,48.33,19.83,3.5,40.67,56.0,46.67
1.05,2.43,1.62,56.67,0.42566265060240965,50.0,24.17,5.0,52.17,62.83,53.33
0.65,2.21,0.78,51.67,0.43566265060240966,45.0,19.67,3.33,41.33,53.33,48.33
0.0,1.84,0.59,36.67,0.30120481927710846,31.67,14.0,3.33,34.84,38.17,35.0
0.43,1.42,0.93,20.0,0.2249397590361446,31.66,17.83,3.0,33.33,27.5,25.0
0.65,1.18,0.23,15.0,0.10036144578313251,20.0,8.5,2.83,38.5,21.0,26.67
0.5,1.03,0.97,6.66,0.07036144578313254,15.0,6.67,2.83,35.34,19.33,18.33
0.15,0.95,1.27,11.67,0.06421686746987952,21.67,10.17,5.0,39.5,22.5,16.67
0.18,0.9,2.98,13.33,0.06626506024096386,18.33,6.67,3.5,35.67,18.67,18.33
0.52,0.96,0.97,20.0,0.07024096385542168,26.67,7.5,3.67,35.16,19.83,11.67
0.57,1.06,1.75,21.67,0.11843373493975902,26.67,8.0,6.5,41.17,26.67,16.67
1.08,1.43,2.34,58.34,0.407710843373494,60.0,22.67,9.33,62.33,55.83,36.67
0.0,1.79,1.81,63.34,0.8273493975903614,95.0,28.33,5.17,64.16,64.33,56.67
0.0,1.89,1.5,68.33,0.9518072289156626,81.67,30.0,5.0,59.0,64.33,56.67
0.0,1.98,1.28,55.0,0.9277108433734941,76.67,21.33,4.33,55.67,59.67,55.0
0.0,2.04,1.3,53.33,0.6887951807228916,70.0,20.0,5.0,62.16,56.67,61.67
0.0,2.08,1.5,48.33,0.6285542168674699,61.66,19.67,4.5,49.0,50.17,53.33
0.45,2.17,1.6,50.0,0.6244578313253012,63.33,21.0,4.0,50.33,53.67,50.0
1.1,2.1,1.22,50.0,0.6004819277108434,63.33,18.17,3.83,52.83,55.83,51.67
1.05,2.03,0.93,46.67,0.5924096385542169,55.0,18.5,3.67,47.0,51.5,53.33
0.82,1.95,0.75,40.0,0.41566265060240964,46.66,16.33,3.5,54.0,43.0,48.33
0.72,2.03,0.88,38.33,0.44987951807228926,48.33,21.5,4.0,47.84,49.17,40.0
1.63,2.11,1.15,41.67,0.49192771084337356,50.0,22.67,3.83,45.67,48.33,48.33
0.63,2.23,2.1,55.0,0.4939759036144578,55.0,19.67,4.83,55.34,63.67,56.67
0.0,2.29,2.12,58.34,0.5702409638554217,56.67,23.83,4.83,63.0,68.83,56.67
0.0,2.16,0.68,51.67,0.5440963855421687,51.66,19.67,3.67,61.34,59.17,53.33
0.82,1.67,0.62,31.67,0.33337349397590366,38.33,14.0,3.33,43.5,39.33,35.0
0.6,1.18,0.9,26.67,0.27903614457831327,36.67,18.17,3.67,39.17,29.0,26.67
0.43,0.97,0.23,16.67,0.1425301204819277,25.0,9.67,2.67,36.33,22.5,30.0
0.3,0.85,0.93,11.67,0.07433734939759036,21.67,6.83,2.5,29.83,15.5,21.67
0.23,0.79,0.91,8.33,0.06421686746987952,18.33,9.0,4.33,36.66,13.33,18.33
0.2,0.75,1.17,6.66,0.07831325301204818,21.66,6.83,3.67,31.66,25.67,13.33
0.25,0.8,0.73,10.0,0.05421686746987951,23.33,13.5,4.17,32.17,28.17,15.0
0.47,0.88,2.2,15.0,0.11843373493975902,26.67,15.67,7.0,37.67,26.5,13.33
1.15,1.19,3.05,48.34,0.4798795180722892,56.67,19.83,9.5,68.0,54.0,40.0
1.37,1.38,1.8,63.34,0.9838554216867469,95.0,29.83,8.0,77.83,72.17,61.67
0.0,1.48,1.25,58.33,0.8634939759036144,85.0,23.33,6.5,61.0,61.17,55.0
0.0,1.56,0.61,55.0,0.8755421686746988,76.66,21.5,7.17,53.83,64.5,51.67
1.0,1.64,0.85,55.0,0.7430120481927711,75.0,25.67,4.67,56.67,58.5,53.33
1.17,1.7,0.53,48.33,0.7189156626506025,63.33,22.5,5.17,47.66,53.5,45.0
1.13,1.72,0.83,43.34,0.5401204819277108,53.33,18.83,4.67,47.66,48.0,46.67
0.92,1.8,0.39,48.33,0.536144578313253,56.67,25.33,3.83,41.33,54.33,46.67
0.0,1.75,0.37,51.66,0.5903614457831325,63.33,18.0,4.33,55.83,55.67,50.0
0.97,1.68,0.27,45.0,0.5602409638554217,53.33,17.83,4.5,49.67,49.83,46.67
0.63,1.62,0.75,40.0,0.427710843373494,45.0,15.5,3.5,45.5,45.0,50.0
0.0,1.69,0.0,41.67,0.41566265060240964,45.0,16.5,3.83,48.84,44.67,38.33
0.0,1.75,1.52,46.67,0.5140963855421686,46.67,23.83,3.67,47.67,50.5,45.0
0.01,1.85,1.43,53.33,0.5502409638554216,55.0,19.83,3.67,59.0,63.83,51.67
0.83,1.9,1.57,60.0,0.5220481927710843,53.33,24.33,4.5,69.67,68.83,60.0
1.47,1.79,0.6,51.66,0.5019277108433734,51.67,18.83,3.5,58.67,59.0,55.0
1.12,1.38,0.65,35.0,0.3593975903614458,38.33,13.67,2.83,49.5,50.67,38.33
0.52,1.07,0.82,25.0,0.29722891566265064,31.67,18.0,3.5,32.83,27.67,23.33
0.3,0.89,0.18,15.0,0.1325301204819277,21.67,8.33,2.83,30.67,19.83,31.67
0.3,0.77,0.67,10.0,0.07626506024096384,20.0,6.0,3.0,34.33,19.17,21.67
0.22,0.71,0.97,13.33,0.07433734939759036,23.33,10.33,5.17,33.16,20.83,15.0
0.23,0.68,1.14,11.66,0.07024096385542168,26.67,6.33,2.83,36.17,20.83,18.33
0.25,0.73,1.06,16.67,0.06024096385542167,26.67,6.5,3.83,29.67,22.83,15.0
0.33,0.8,1.5,21.67,0.14265060240963856,25.0,8.5,6.33,49.5,37.33,15.0
0.9,1.08,2.92,55.0,0.4578313253012049,61.66,20.0,9.33,86.66,61.0,43.33
0.0,1.35,2.88,65.0,0.8875903614457832,83.34,29.17,5.0,61.66,70.33,65.0
1.2,1.42,2.27,56.67,0.9156626506024096,76.66,24.67,9.17,62.33,67.17,58.33
0.43,1.5,1.65,55.0,0.8674698795180723,71.67,19.83,5.17,56.5,59.5,58.33
0.0,1.54,1.02,48.33,0.736987951807229,61.67,20.83,4.33,52.0,58.0,48.33
0.03,1.57,1.19,48.33,0.6606024096385542,61.67,20.83,3.83,55.33,56.5,53.33
1.2,1.63,0.84,50.0,0.5803614457831325,58.33,26.33,3.33,48.17,58.83,46.67
1.57,1.59,1.03,51.66,0.5862650602409638,63.34,18.5,3.5,51.16,55.17,53.33
0.0,1.53,0.63,46.67,0.5561445783132529,53.34,19.5,4.17,53.83,52.0,50.0
0.72,1.47,0.4,41.67,0.4136144578313253,48.33,16.83,3.5,40.0,44.0,51.67
0.0,1.54,0.62,38.33,0.44180722891566265,48.33,22.33,3.67,40.17,44.0,38.33
1.27,1.6,1.34,50.0,0.47795180722891567,50.0,22.17,3.83,46.33,54.17,46.67
1.07,1.68,2.15,56.67,0.5924096385542169,60.0,19.67,5.0,61.17,61.17,53.33
0.0,1.73,0.43,58.34,0.5199999999999999,51.67,23.17,5.0,66.5,64.5,56.67
1.48,1.63,0.0,53.33,0.4497590361445783,53.34,17.0,3.5,50.17,57.17,55.0
0.75,1.26,0.59,36.66,0.3875903614457832,41.67,15.83,2.67,52.98,40.0,40.0
0.63,1.18,0.66,25.0,0.28313253012048195,35.0,18.67,3.33,37.0,31.0,25.0
0.68,0.98,0.25,15.0,0.1425301204819277,26.67,11.17,2.33,37.34,24.67,28.33
0.18,0.85,0.97,8.33,0.09843373493975906,23.33,6.5,2.17,41.83,19.67,26.67
0.2,0.79,0.9,8.33,0.08638554216867471,20.0,9.0,4.33,34.0,18.17,11.67
0.17,0.75,1.9,10.0,0.09843373493975906,21.67,6.83,3.5,33.5,16.17,15.0
0.17,0.8,0.89,11.66,0.08638554216867471,21.67,6.0,4.0,35.16,15.17,10.0
0.52,0.88,1.95,18.34,0.14265060240963856,26.67,8.0,6.83,45.17,17.83,15.0
1.1,1.19,2.72,51.67,0.4718072289156627,55.0,20.83,8.83,65.5,59.83,36.67
0.97,1.39,2.03,70.0,1.0000000000000002,93.33,31.33,8.0,84.0,80.17,60.0
1.5,1.49,1.57,61.67,0.9015662650602408,86.66,28.83,5.5,60.83,63.83,55.0
0.0,1.57,0.95,56.67,0.9237349397590361,80.0,23.5,5.33,62.67,60.17,55.0
0.17,1.65,0.97,56.67,0.8695180722891567,75.0,21.0,5.5,53.84,60.33,51.67
0.04,1.7,1.53,50.0,0.7590361445783133,68.33,19.83,5.5,52.67,52.83,60.0
0.0,1.73,0.84,48.34,0.6465060240963855,60.0,19.17,4.83,52.0,52.0,53.33
0.39,1.8,1.02,48.34,0.5521686746987952,60.0,20.0,3.67,52.84,56.0,48.33
1.03,1.75,1.07,48.34,0.5924096385542169,58.33,20.17,4.67,53.33,62.5,50.0
0.38,1.69,0.67,43.33,0.5481927710843373,60.0,18.67,4.0,51.67,53.83,50.0
0.93,1.62,0.75,38.33,0.4416867469879518,43.34,20.5,3.83,39.5,48.67,48.33
0.98,1.69,0.33,41.67,0.4216867469879519,50.0,23.17,3.67,43.84,47.83,41.67
0.25,1.76,2.03,45.0,0.4898795180722892,51.67,23.0,3.83,45.5,53.5,45.0
0.0,1.85,1.72,53.33,0.5320481927710843,58.33,19.5,4.33,59.33,60.17,50.0
0.98,1.9,1.5,56.66,0.5321686746987951,55.0,23.33,3.83,63.17,65.17,60.0
1.52,1.8,0.59,50.0,0.47192771084337354,53.34,19.5,3.83,58.0,62.83,58.33
0.87,1.39,0.45,31.67,0.3633734939759036,41.67,15.17,3.33,45.0,42.33,40.0
0.75,1.42,0.58,26.67,0.2630120481927711,35.0,19.83,3.83,27.83,35.0,28.33
0.37,1.18,0.17,11.67,0.14662650602409638,21.67,10.0,3.0,20.67,22.17,38.33
0.18,1.03,1.23,6.66,0.08228915662650603,18.33,6.33,3.17,29.0,18.83,21.67
0.2,0.95,1.43,6.67,0.06626506024096386,23.33,11.33,5.0,37.5,17.83,20.0
0.22,0.91,2.37,11.66,0.08228915662650603,23.33,7.33,3.33,33.33,15.5,16.67
0.18,0.97,0.93,18.33,0.06216867469879518,30.0,7.0,3.83,40.67,14.67,18.33
0.33,1.06,2.5,20.0,0.11843373493975902,30.0,8.5,6.0,48.83,19.33,16.67
1.03,1.43,2.17,55.0,0.4659036144578314,61.66,21.33,9.5,81.0,56.0,43.33
0.0,1.67,2.22,75.0,0.9898795180722891,103.34,31.17,7.17,103.33,84.17,65.0
0.0,1.79,2.5,61.67,0.891566265060241,93.34,30.0,6.33,64.67,70.17,56.67
0.0,1.89,1.1,60.0,0.9598795180722891,81.67,29.83,8.83,56.84,64.17,60.0
0.0,1.99,1.39,56.67,0.9378313253012048,83.33,21.83,7.33,54.0,61.67,56.67
0.25,2.05,1.74,50.0,0.7469879518072289,85.0,25.67,6.17,52.28,63.17,60.0
0.0,2.08,1.53,46.67,0.6024096385542168,61.67,18.33,4.17,54.83,51.33,46.67
1.65,2.17,1.38,50.0,0.5643373493975904,58.33,18.83,4.0,56.16,54.5,53.33
0.24,2.11,1.25,51.66,0.5340963855421687,63.33,19.0,3.83,47.5,54.83,53.33
1.23,2.03,0.88,48.34,0.5602409638554217,56.66,18.17,4.17,53.0,54.67,63.33
1.07,1.95,1.18,40.0,0.43566265060240966,50.0,17.17,3.67,51.34,46.83,43.33
0.65,2.04,0.0,41.67,0.40759036144578314,51.67,22.0,3.67,48.33,51.67,45.0
1.65,2.12,1.39,45.0,0.40168674698795187,55.0,22.17,4.0,54.83,55.67,50.0
0.58,2.23,2.14,46.67,0.45578313253012054,51.67,17.33,4.33,53.84,56.0,46.67
0.0,2.3,2.53,50.0,0.407710843373494,55.0,20.67,4.33,52.0,56.5,50.0
0.55,2.16,0.67,45.0,0.3774698795180723,50.0,19.67,3.17,55.66,52.83,51.67
0.0,1.67,0.56,28.33,0.27903614457831327,38.33,13.67,2.5,43.33,36.83,36.67
0.47,1.6,0.58,25.0,0.21289156626506028,35.0,18.0,3.33,33.0,30.33,31.67
0.32,1.32,0.43,18.34,0.14650602409638552,30.0,9.83,2.33,37.5,27.83,35.0
0.6,1.22,1.06,15.0,0.11638554216867471,23.33,6.67,2.33,34.17,24.17,30.0
0.2,1.13,0.96,10.0,0.09445783132530121,26.67,7.5,3.33,32.0,20.67,16.67
0.28,1.09,2.05,5.0,0.07831325301204818,21.67,15.17,3.33,27.0,17.83,18.33
0.17,1.06,0.72,8.33,0.07831325301204818,20.0,6.0,2.0,29.67,14.83,11.67
0.28,1.11,1.83,11.66,0.10445783132530122,23.33,6.67,2.17,29.83,15.0,15.0
0.25,1.19,2.17,16.67,0.12240963855421687,33.33,8.33,4.17,42.26,29.67,21.67
0.55,1.51,1.82,35.0,0.3113253012048193,41.67,16.5,3.83,31.5,45.17,35.0
1.32,2.11,1.38,65.0,0.5642168674698795,56.66,25.67,4.83,56.67,66.83,60.0
0.05,2.64,1.12,76.67,0.7569879518072289,68.34,34.33,6.67,66.34,79.0,68.33
0.0,2.78,1.68,75.0,0.7349397590361446,65.0,28.5,5.0,63.5,83.17,75.0
0.67,2.98,1.94,61.67,0.6124096385542168,61.67,28.0,4.83,54.5,77.0,65.0
0.72,2.82,1.02,56.67,0.5,51.67,20.67,5.0,49.16,65.83,61.67
1.55,2.63,1.07,53.33,0.4096385542168675,43.33,24.17,4.5,49.5,64.0,60.0
0.97,2.67,0.82,51.66,0.34337349397590367,38.33,20.17,4.0,42.67,65.0,58.33
1.33,2.26,0.9,50.0,0.28313253012048195,35.0,21.5,3.5,40.17,56.0,56.67
0.97,2.22,0.56,43.34,0.2549397590361446,33.34,23.67,3.0,43.0,53.0,55.0
1.41,2.23,1.0,46.67,0.26096385542168676,36.66,22.67,3.33,41.0,57.0,53.33
0.0,2.26,1.43,40.0,0.30120481927710846,33.33,15.17,3.33,39.0,54.0,48.33
1.08,2.25,1.29,45.0,0.32939759036144584,36.66,15.67,3.17,47.67,48.0,45.0
1.07,2.16,1.58,45.0,0.3132530120481928,36.67,17.33,4.0,46.5,44.17,41.67
1.09,2.12,0.65,41.67,0.3453012048192771,40.0,16.33,3.0,39.0,44.33,43.33
1.23,1.77,0.61,28.33,0.2430120481927711,28.33,12.67,2.5,31.17,35.33,33.33
0.57,1.48,0.77,25.0,0.1927710843373494,28.34,20.67,3.17,30.17,30.67,31.67
0.33,1.33,0.59,15.0,0.12253012048192773,21.67,8.0,2.5,35.0,27.17,35.0
0.48,1.22,1.76,11.66,0.10843373493975904,21.67,6.5,2.0,32.0,26.5,33.33
0.37,0.75,0.82,8.33,0.08433734939759037,20.0,6.5,3.17,26.67,21.83,20.0
0.32,0.8,1.63,5.0,0.09638554216867469,23.33,13.17,1.83,29.5,18.17,18.33
0.27,0.75,0.37,5.0,0.06421686746987952,23.33,5.33,2.17,31.33,15.33,13.33
0.45,0.75,1.95,6.66,0.09228915662650604,23.33,5.67,3.12,28.17,14.17,13.33
